,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,10125000.0,18502000.0,15543000.0,23071000.0
Total Cashflows From Investing Activities,-25180000.0,-34592000.0,-191453000.0,-30315000.0
Net Borrowings,50301000.0,33998000.0,304845000.0,88002000.0
Total Cash From Financing Activities,-195693000.0,-177291000.0,46680000.0,-286472000.0
Change To Operating Activities,51688000.0,40869000.0,-30277000.0,39567000.0
Issuance Of Stock,7081000.0,2784000.0,5049000.0,525000.0
Net Income,203688000.0,184763000.0,149663000.0,216295000.0
Change In Cash,41420000.0,35598000.0,12400000.0,-59432000.0
Repurchase Of Stock,-252499000.0,-212499000.0,-262500000.0,-374999000.0
Effect Of Exchange Rate,-1014000.0,1946000.0,-1704000.0,6486000.0
Total Cash From Operating Activities,263307000.0,245535000.0,158877000.0,250869000.0
Depreciation,17018000.0,17536000.0,15027000.0,15052000.0
Other Cashflows From Investing Activities,4955000.0,-14622000.0,18226000.0,4691000.0
Change To Inventory,-34774000.0,-24765000.0,-28029000.0,7585000.0
Change To Account Receivables,-9602000.0,-21783000.0,12232000.0,-53579000.0
Other Cashflows From Financing Activities,-576000.0,-1574000.0,-714000.0,-714000.0
Change To Netincome,6088000.0,2226000.0,-493000.0,-2754000.0
Capital Expenditures,-22433000.0,-22758000.0,-24605000.0,-35066000.0
