,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Capital Surplus,6046397000.0,5920931000.0,5756738000.0,5723326000.0
Total Liab,4003994000.0,4329251000.0,4036306000.0,3876946000.0
Total Stockholder Equity,5950299000.0,5425846000.0,5180959000.0,5162972000.0
Minority Interest,94084000.0,89063000.0,78182000.0,71476000.0
Deferred Long Term Liab,328973000.0,330083000.0,340539000.0,238890000.0
Other Current Liab,12243000.0,23939000.0,,7740000.0
Total Assets,10048377000.0,9844160000.0,9295447000.0,9111394000.0
Common Stock,3807000.0,3780000.0,3743000.0,3733000.0
Other Current Assets,517409000.0,480527000.0,13202000.0,128860000.0
Other Liab,271583000.0,281410000.0,225888000.0,264655000.0
Treasury Stock,-99905000.0,-498865000.0,-579522000.0,-564087000.0
Other Assets,944269000.0,936473000.0,855303000.0,714556000.0
Cash,9874000.0,8252000.0,9009000.0,6309000.0
Total Current Liabilities,451733000.0,253705000.0,197325000.0,169786000.0
Short Long Term Debt,156000000.0,,,
Other Stockholder Equity,-99905000.0,-498865000.0,-579522000.0,-564087000.0
Property Plant Equipment,8139148000.0,8069521000.0,8083579000.0,7839166000.0
Total Current Assets,798688000.0,715291000.0,228555000.0,334899000.0
Long Term Investments,166272000.0,122875000.0,128010000.0,131898000.0
Net Tangible Assets,5950299000.0,5425846000.0,5180959000.0,5072097000.0
Net Receivables,271405000.0,226512000.0,206344000.0,199730000.0
Long Term Debt,3199455000.0,3714152000.0,3532891000.0,3385051000.0
Accounts Payable,157693000.0,128406000.0,88811000.0,62332000.0
Intangible Assets,,,,90875000.0
