,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,32770000000,16063000000,11040000000,44000000,3426000000,3579000000
1,2021,1,53032000000,29403000000,17152000000,44000000,9150000000,8930000000
2,2021,2,53035000000,29395000000,17153000000,44000000,10577000000,10353000000
3,2021,3,54251000000,29867000000,17152000000,44000000,12698000000,12147000000
