,2021-07-31,2021-04-30,2020-07-31,2020-04-30
Investments,12850000.0,18981000.0,18981000.0,18981000.0
Change To Liabilities,11649000.0,3925000.0,27285000.0,19063000.0
Total Cashflows From Investing Activities,11048000.0,10873000.0,-1127000.0,-460000.0
Total Cash From Financing Activities,9040000.0,1442913000.0,148934000.0,79364000.0
Change To Operating Activities,-6980000.0,-70206000.0,7585000.0,-16553000.0
Issuance Of Stock,10439000.0,695483000.0,2183000.0,536000.0
Net Income,-100026000.0,-239663000.0,4987000.0,-52840000.0
Change In Cash,16657000.0,1438577000.0,153979000.0,62727000.0
Effect Of Exchange Rate,2570000.0,2313000.0,-22022000.0,7955000.0
Total Cash From Operating Activities,-6001000.0,-17522000.0,28194000.0,-24132000.0
Depreciation,6674000.0,2672000.0,6525000.0,2847000.0
Change To Account Receivables,-15219000.0,27825000.0,-36683000.0,4988000.0
Other Cashflows From Financing Activities,-1399000.0,-2570000.0,-324000.0,-324000.0
Change To Netincome,91083000.0,252439000.0,7210000.0,10057000.0
Capital Expenditures,-1441000.0,-2200000.0,-127000.0,-460000.0
Net Borrowings,,,-78828000.0,78828000.0
