Date,Closing Price
2001-11-13,29.797067642211914
2001-11-14,30.71909523010254
2001-11-15,30.86515998840332
2001-11-16,31.851089477539062
2001-11-19,32.16147994995117
2001-11-20,31.23031997680664
2001-11-21,32.59054183959961
2001-11-23,34.05118179321289
2001-11-26,35.59398651123047
2001-11-27,34.48024368286133
2001-11-28,31.677637100219727
2001-11-29,34.47111892700195
2001-11-30,36.42472457885742
2001-12-03,35.19230651855469
2001-12-04,34.74498748779297
2001-12-05,36.42472457885742
2001-12-06,34.41633987426758
2001-12-07,34.51676559448242
2001-12-10,33.99640655517578
2001-12-11,33.320865631103516
2001-12-12,34.05118179321289
2001-12-13,33.86860275268555
2001-12-14,33.585601806640625
2001-12-17,33.27521514892578
2001-12-18,32.69096374511719
2001-12-19,33.86860275268555
2001-12-20,35.55746841430664
2001-12-21,35.603111267089844
2001-12-24,34.14247512817383
2001-12-26,35.872562408447266
2001-12-27,36.357460021972656
2001-12-28,37.72486114501953
2001-12-31,37.72486114501953
2002-01-02,38.25824737548828
2002-01-03,40.488765716552734
2002-01-04,42.67079544067383
2002-01-07,42.971431732177734
2002-01-08,42.18589782714844
2002-01-09,41.74949264526367
2002-01-10,40.537254333496094
2002-01-11,39.95538330078125
2002-01-14,38.85951614379883
2002-01-15,38.79163360595703
2002-01-16,39.024383544921875
2002-01-17,40.527557373046875
2002-01-18,41.07063674926758
2002-01-22,41.313087463378906
2002-01-23,42.85505294799805
2002-01-24,44.61037826538086
2002-01-25,46.501468658447266
2002-01-28,45.58986282348633
2002-01-29,44.13517761230469
2002-01-30,43.39813995361328
2002-01-31,43.194480895996094
2002-02-01,42.84535598754883
2002-02-04,41.26459884643555
2002-02-05,41.67190933227539
2002-02-06,41.54583740234375
2002-02-07,40.294803619384766
2002-02-08,40.12994384765625
2002-02-11,40.97365951538086
2002-02-12,41.36157989501953
2002-02-13,41.235504150390625
2002-02-14,44.22245788574219
2002-02-15,44.27095031738281
2002-02-19,41.29369354248047
2002-02-20,40.7312126159668
2002-02-21,40.265716552734375
2002-02-22,40.527557373046875
2002-02-25,41.66221237182617
2002-02-26,40.9251708984375
2002-02-27,41.57493209838867
2002-02-28,43.087806701660156
2002-03-01,43.34965133666992
2002-03-04,43.02961349487305
2002-03-05,42.33136749267578
2002-03-06,41.5555305480957
2002-03-07,41.26459884643555
2002-03-08,40.488765716552734
2002-03-11,39.5965576171875
2002-03-12,40.00387191772461
2002-03-13,40.63423538208008
2002-03-14,40.7506103515625
2002-03-15,41.96284866333008
2002-03-18,42.088924407958984
2002-03-19,43.39813995361328
2002-03-20,43.50481414794922
2002-03-21,43.45632553100586
2002-03-22,41.991939544677734
2002-03-25,41.59432601928711
2002-03-26,40.64392852783203
2002-03-27,40.63423538208008
2002-03-28,40.84758758544922
2002-04-01,40.10084915161133
2002-04-02,40.246315002441406
2002-04-03,41.313087463378906
2002-04-04,44.22245788574219
2002-04-05,44.27095031738281
2002-04-08,41.943450927734375
2002-04-09,41.235504150390625
2002-04-10,41.45855712890625
2002-04-11,40.88637924194336
2002-04-12,43.62118911743164
2002-04-15,42.85505294799805
2002-04-16,42.76777267456055
2002-04-17,43.446624755859375
2002-04-18,46.69542694091797
2002-04-19,47.81068801879883
2002-04-22,46.96696853637695
2002-04-23,47.27729797363281
2002-04-24,46.93787384033203
2002-04-25,44.998294830322266
2002-04-26,43.931522369384766
2002-04-29,44.106082916259766
2002-04-30,45.095272064208984
2002-05-01,45.095272064208984
2002-05-02,46.74391555786133
2002-05-03,46.56935501098633
2002-05-06,46.16204071044922
2002-05-07,46.1329460144043
2002-05-08,47.32578659057617
2002-05-09,46.14264678955078
2002-05-10,46.16204071044922
2002-05-13,47.034854888916016
2002-05-14,46.3463020324707
2002-05-15,47.781593322753906
2002-05-16,47.61672592163086
2002-05-17,48.4410514831543
2002-05-20,48.08222961425781
2002-05-21,47.51974868774414
2002-05-22,50.91401672363281
2002-05-23,51.21465301513672
2002-05-24,50.91401672363281
2002-05-28,52.22323226928711
2002-05-29,52.32991027832031
2002-05-30,51.75773239135742
2002-05-31,50.10908889770508
2002-06-03,50.41942596435547
2002-06-04,50.0703010559082
2002-06-05,48.49923324584961
2002-06-06,47.42277145385742
2002-06-07,47.442161560058594
2002-06-10,47.917362213134766
2002-06-11,46.74391555786133
2002-06-12,46.68572998046875
2002-06-13,47.034854888916016
2002-06-14,46.74391555786133
2002-06-17,47.51974868774414
2002-06-18,47.02515411376953
2002-06-19,46.2590217590332
2002-06-20,47.034854888916016
2002-06-21,47.28699493408203
2002-06-24,47.32578659057617
2002-06-25,47.53914260864258
2002-06-26,46.452980041503906
2002-06-27,46.84089279174805
2002-06-28,47.665218353271484
2002-07-01,47.52944564819336
2002-07-02,46.646934509277344
2002-07-03,47.51974868774414
2002-07-05,49.653289794921875
2002-07-08,48.91624450683594
2002-07-09,50.10908889770508
2002-07-10,50.10908889770508
2002-07-11,49.45933151245117
2002-07-12,50.196372985839844
2002-07-15,49.129600524902344
2002-07-16,48.82896423339844
2002-07-17,49.381744384765625
2002-07-18,48.489540100097656
2002-07-19,47.034854888916016
2002-07-22,46.95726776123047
2002-07-23,46.63724136352539
2002-07-24,47.37427520751953
2002-07-25,45.17285919189453
2002-07-26,42.76777267456055
2002-07-29,44.49400329589844
2002-07-30,46.26871871948242
2002-07-31,45.07587814331055
2002-08-01,44.51340103149414
2002-08-02,43.73756408691406
2002-08-05,40.82819366455078
2002-08-06,42.651397705078125
2002-08-07,42.3604621887207
2002-08-08,42.816261291503906
2002-08-09,42.71928405761719
2002-08-12,43.74726486206055
2002-08-13,44.75584411621094
2002-08-14,46.065059661865234
2002-08-15,45.50257873535156
2002-08-16,45.095272064208984
2002-08-19,43.7569580078125
2002-08-20,44.50369644165039
2002-08-21,45.269832611083984
2002-08-22,45.1922492980957
2002-08-23,45.72563934326172
2002-08-26,46.181434631347656
2002-08-27,45.269832611083984
2002-08-28,44.41641616821289
2002-08-29,44.41641616821289
2002-08-30,45.386207580566406
2002-09-03,44.68796157836914
2002-09-04,44.02850341796875
2002-09-05,43.0393180847168
2002-09-06,42.18589782714844
2002-09-09,42.12771224975586
2002-09-10,42.3604621887207
2002-09-11,43.15568923950195
2002-09-12,42.96173095703125
2002-09-13,40.246315002441406
2002-09-16,37.62788009643555
2002-09-17,37.346641540527344
2002-09-18,37.1138916015625
2002-09-19,37.09449768066406
2002-09-20,37.57939529418945
2002-09-23,36.41564178466797
2002-09-24,36.09561538696289
2002-09-25,37.59878921508789
2002-09-26,37.433921813964844
2002-09-27,36.173194885253906
2002-09-30,34.35968780517578
2002-10-01,35.5234375
2002-10-02,33.671138763427734
