,2021-10-02,2021-07-03,2021-04-03,2021-01-02
Change To Liabilities,188185000.0,54447000.0,-1396000.0,19367000.0
Total Cashflows From Investing Activities,-39635000.0,-227962000.0,-77361000.0,-29972000.0
Net Borrowings,-1250000.0,-1250000.0,-1250000.0,-986744000.0
Total Cash From Financing Activities,-251383000.0,-311379000.0,-161035000.0,-1141323000.0
Change To Operating Activities,-182715000.0,4520000.0,13207000.0,-7329000.0
Issuance Of Stock,10877000.0,9558000.0,13939000.0,6867000.0
Net Income,319189000.0,285626000.0,298737000.0,201035000.0
Change In Cash,-47269000.0,-197779000.0,163389000.0,-765987000.0
Repurchase Of Stock,-260319000.0,-314388000.0,-176602000.0,-160738000.0
Effect Of Exchange Rate,-1079000.0,-8000.0,-1144000.0,1633000.0
Total Cash From Operating Activities,244828000.0,341570000.0,402929000.0,403675000.0
Depreciation,89395000.0,89832000.0,85986000.0,124849000.0
Other Cashflows From Investing Activities,7677000.0,4104000.0,94000.0,5696000.0
Change To Inventory,-26823000.0,-60314000.0,-29461000.0,-2993000.0
Change To Account Receivables,-167569000.0,-35752000.0,48779000.0,-22046000.0
Other Cashflows From Financing Activities,-691000.0,-5299000.0,2878000.0,-708000.0
Change To Netincome,27081000.0,17751000.0,-25527000.0,78449000.0
Capital Expenditures,-47312000.0,-65248000.0,-77455000.0,-36119000.0
