,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,6580780000,2702588000,1996843000,34136000,808924000,694423000
1,2021,1,6574471000,2683003000,2002825000,34141000,873531000,784680000
2,2021,2,12101007000,5515992000,4736838000,34148000,968422000,990229000
3,2021,3,11752448000,5207517000,4748181000,42959000,1196985000,1127174000
