,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,10357483000,4408137000,2676000,41345000,1198947000,977922000
1,2021,1,10579883000,4459135000,2678000,46033000,1215742000,996509000
2,2021,2,11755264000,5411965000,2684000,46134000,1386346000,1154667000
3,2021,3,11679695000,5121299000,2686000,46178000,1440681000,1183221000
