,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,3,0,0,0,0,89447000,61132000
1,2021,1,1427863000,800501000,960000,0,135121500,87680500
2,2021,2,1427863000,800501000,960000,0,135121500,87680500
3,2021,3,1493578000,1040573000,648000,0,161624000,105033000
