,2021-10-02,2021-07-03,2021-04-03,2021-01-02
Intangible Assets,931500000.0,216700000.0,221900000.0,361300000.0
Capital Surplus,854800000.0,846500000.0,845800000.0,862100000.0
Total Liab,6168500000.0,4718900000.0,4691300000.0,4599000000.0
Total Stockholder Equity,1799200000.0,1703600000.0,1581900000.0,1484900000.0
Other Current Liab,656800000.0,578900000.0,541600000.0,377900000.0
Total Assets,7967700000.0,6422500000.0,6273200000.0,6083900000.0
Common Stock,124100000.0,124100000.0,124100000.0,124100000.0
Other Current Assets,217500000.0,200000000.0,183300000.0,178900000.0
Retained Earnings,3749700000.0,3637300000.0,3504400000.0,3349300000.0
Other Liab,740000000.0,591000000.0,575200000.0,468200000.0
Good Will,1896700000.0,1145000000.0,1141600000.0,1136400000.0
Treasury Stock,-2929400000.0,-2904300000.0,-2892400000.0,-2850600000.0
Other Assets,955500000.0,974400000.0,948300000.0,659700000.0
Cash,207200000.0,344800000.0,328000000.0,252300000.0
Total Current Liabilities,2609400000.0,2082500000.0,2058500000.0,1926000000.0
Deferred Long Term Asset Charges,152700000.0,188500000.0,201400000.0,197700000.0
Other Stockholder Equity,-323000000.0,-327600000.0,-346100000.0,-349600000.0
Property Plant Equipment,1405500000.0,1344800000.0,1329000000.0,1505000000.0
Total Current Assets,2778500000.0,2741600000.0,2632400000.0,2416200000.0
Net Tangible Assets,-1029000000.0,341900000.0,218400000.0,-12800000.0
Short Term Investments,33500000.0,33100000.0,33000000.0,32600000.0
Net Receivables,1441200000.0,1338900000.0,1301400000.0,1235200000.0
Long Term Debt,2819100000.0,2045400000.0,2057600000.0,2065900000.0
Inventory,879100000.0,824800000.0,786700000.0,717200000.0
Accounts Payable,1268200000.0,1226500000.0,1178000000.0,1050900000.0
Long Term Investments,,,,5300000.0
