,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,42048039000,33115553000,1721000,0,1031617000,1003139000
1,2021,1,42064963000,32857729000,1721000,0,1095350000,867325000
2,2021,2,41824093000,32372594000,1721000,0,1039413000,789662000
3,2021,3,41499328000,31569374000,1721000,0,1011986000,578065000
