,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,506793000.0,504332000.0,500265000.0,515207000.0
Capital Surplus,289718000.0,284105000.0,272458000.0,261857000.0
Total Liab,8034789000.0,7989930000.0,8150981000.0,8097839000.0
Total Stockholder Equity,6986232000.0,6609417000.0,6568949000.0,7173195000.0
Deferred Long Term Liab,233095000.0,230173000.0,234732000.0,233453000.0
Other Current Liab,1261776000.0,1320524000.0,1630988000.0,1400000000.0
Total Assets,15021021000.0,14599347000.0,14719930000.0,15271034000.0
Common Stock,1632705000.0,1622168000.0,1617715000.0,1717150000.0
Other Current Assets,610045000.0,653786000.0,808450000.0,574459000.0
Retained Earnings,4732229000.0,4401516000.0,4359822000.0,4647788000.0
Other Liab,573349000.0,556778000.0,532726000.0,607465000.0
Good Will,8139701000.0,8102595000.0,8104724000.0,8363518000.0
Treasury Stock,331580000.0,301628000.0,318954000.0,546400000.0
Other Assets,651736000.0,662224000.0,639607000.0,635063000.0
Cash,1699206000.0,1266957000.0,1339794000.0,1675099000.0
Total Current Liabilities,3803472000.0,3985967000.0,4116337000.0,3900224000.0
Deferred Long Term Asset Charges,96358000.0,106161000.0,113562000.0,118309000.0
Short Long Term Debt,398489000.0,593789000.0,596709000.0,601879000.0
Other Stockholder Equity,331580000.0,301628000.0,318954000.0,546400000.0
Property Plant Equipment,938299000.0,945004000.0,963199000.0,1007141000.0
Total Current Assets,4765138000.0,4345254000.0,4471077000.0,4709217000.0
Long Term Investments,19354000.0,39938000.0,41058000.0,40888000.0
Net Tangible Assets,-1660262000.0,-1997510000.0,-2036040000.0,-1705530000.0
Short Term Investments,1027000.0,,,
Net Receivables,2281446000.0,2232838000.0,2157256000.0,2302762000.0
Long Term Debt,3048847000.0,2821784000.0,2852618000.0,2904977000.0
Accounts Payable,891374000.0,1048956000.0,957916000.0,1096556000.0
