Date,Dividends
2010-05-24,0.24127
2010-11-22,0.23143
2011-05-23,0.25524
2011-11-21,0.23524
2012-05-21,0.24381
2012-11-19,0.23
2013-05-20,0.256
2013-12-26,0.241
2014-05-19,0.27
2014-11-21,0.225
2015-05-15,0.243
2015-11-20,0.22
2016-05-20,0.265
2016-11-18,0.242
2017-05-19,0.285
2017-11-22,0.337411
2018-05-21,0.401
2019-05-20,0.506
