,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,8198100000,4383600000,1700000,4900000,910800000,822400000
1,2021,1,8769100000,4696900000,1700000,4700000,1053300000,821500000
2,2021,2,9112000000,4838000000,2000000,4300000,1188200000,1005800000
3,2021,3,10183000000,5803000000,2000000,4000000,1025000000,932000000
