,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,2051119000,1625087000,19000,0,382923000,441414000
1,2021,1,2336507000,2010770000,19000,0,430898000,503310000
2,2021,2,2297120000,2053883000,19000,0,469078000,477432000
3,2021,3,2355687000,2143811000,20000,0,511844000,537345000
