,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,6284000000.0,6278000000.0,6307000000.0,1646000000.0
Total Liab,17097000000.0,17089000000.0,16591000000.0,16401000000.0
Total Stockholder Equity,12063000000.0,11725000000.0,11900000000.0,12009000000.0
Minority Interest,60000000.0,60000000.0,60000000.0,60000000.0
Other Current Liab,357000000.0,298000000.0,262000000.0,647000000.0
Total Assets,31739000000.0,31396000000.0,31324000000.0,31416000000.0
Common Stock,15670000000.0,15661000000.0,15652000000.0,15644000000.0
Other Current Assets,30000000.0,25000000.0,20000000.0,25000000.0
Retained Earnings,-3617000000.0,-3827000000.0,-3699000000.0,-3637000000.0
Other Liab,3859000000.0,3815000000.0,3714000000.0,3669000000.0
Treasury Stock,10000000.0,-109000000.0,-53000000.0,2000000.0
Other Assets,633000000.0,584000000.0,504000000.0,510000000.0
Cash,112000000.0,57000000.0,45000000.0,81000000.0
Total Current Liabilities,2355000000.0,1609000000.0,1521000000.0,1781000000.0
Deferred Long Term Asset Charges,305000000.0,303000000.0,313000000.0,322000000.0
Short Long Term Debt,900000000.0,399000000.0,400000000.0,601000000.0
Other Stockholder Equity,10000000.0,-109000000.0,-53000000.0,2000000.0
Property Plant Equipment,19165000000.0,19079000000.0,19168000000.0,19200000000.0
Total Current Assets,1278000000.0,1109000000.0,1022000000.0,989000000.0
Long Term Investments,4379000000.0,4346000000.0,4323000000.0,4377000000.0
Net Tangible Assets,5779000000.0,5447000000.0,5593000000.0,5669000000.0
Net Receivables,826000000.0,751000000.0,773000000.0,638000000.0
Long Term Debt,10228000000.0,10999000000.0,10714000000.0,10276000000.0
Inventory,310000000.0,276000000.0,184000000.0,221000000.0
Accounts Payable,1008000000.0,820000000.0,762000000.0,434000000.0
Good Will,,,,4694000000.0
