,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-18000000.0,-18000000.0,-12000000.0,-12000000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-186000000.0,-219000000.0,-157000000.0,-213000000.0
Net Borrowings,-301000000.0,272000000.0,216000000.0,-120000000.0
Total Cash From Financing Activities,-675000000.0,-358000000.0,-336000000.0,-504000000.0
Change To Operating Activities,7000000.0,2000000.0,-79000000.0,75000000.0
Issuance Of Stock,3000000.0,2000000.0,1000000.0,1000000.0
Net Income,588000000.0,254000000.0,320000000.0,-1201000000.0
Change In Cash,55000000.0,12000000.0,-36000000.0,50000000.0
Effect Of Exchange Rate,3000000.0,5000000.0,1000000.0,1000000.0
Total Cash From Operating Activities,913000000.0,584000000.0,456000000.0,766000000.0
Depreciation,184000000.0,192000000.0,179000000.0,169000000.0
Other Cashflows From Investing Activities,48000000.0,-34000000.0,-12000000.0,-44000000.0
Dividends Paid,-377000000.0,-377000000.0,-383000000.0,-384000000.0
Change To Netincome,134000000.0,136000000.0,36000000.0,1723000000.0
Capital Expenditures,-214000000.0,-151000000.0,-136000000.0,-171000000.0
Other Cashflows From Financing Activities,,-382000000.0,-382000000.0,-382000000.0
