,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-4776000000.0,-4889000000.0,-5632000000.0,-2011000000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-5955000000.0,-4584000000.0,-5530000000.0,-178000000.0
Net Borrowings,61000000.0,595000000.0,-958000000.0,1054000000.0
Total Cash From Financing Activities,5011000000.0,3985000000.0,5582000000.0,-633000000.0
Change To Operating Activities,-28000000.0,-1000000.0,-27000000.0,-33000000.0
Issuance Of Stock,1000000.0,8000000.0,12000000.0,1000000.0
Net Income,645000000.0,729000000.0,622000000.0,582000000.0
Change In Cash,-29000000.0,-146000000.0,-153000000.0,135000000.0
Repurchase Of Stock,-709000000.0,-301000000.0,-166000000.0,-17000000.0
Total Cash From Operating Activities,915000000.0,453000000.0,-205000000.0,946000000.0
Depreciation,59000000.0,4000000.0,17000000.0,-50000000.0
Other Cashflows From Investing Activities,20000000.0,19000000.0,17000000.0,20000000.0
Dividends Paid,-201000000.0,-206000000.0,-207000000.0,-207000000.0
Other Cashflows From Financing Activities,5859000000.0,3889000000.0,6901000000.0,-1464000000.0
Change To Netincome,290000000.0,-239000000.0,-741000000.0,400000000.0
Capital Expenditures,1000000.0,-20000000.0,-12000000.0,-18000000.0
