,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,1792000000.0,1835000000.0,1874000000.0,1920000000.0
Capital Surplus,5074000000.0,5092000000.0,5193000000.0,5412000000.0
Total Liab,12339000000.0,12367000000.0,11887000000.0,11870000000.0
Total Stockholder Equity,4650000000.0,4764000000.0,4647000000.0,4792000000.0
Minority Interest,55000000.0,57000000.0,58000000.0,56000000.0
Other Current Liab,1126000000.0,1041000000.0,1120000000.0,1102000000.0
Total Assets,17044000000.0,17188000000.0,16592000000.0,16718000000.0
Common Stock,15000000.0,15000000.0,15000000.0,16000000.0
Other Current Assets,20000000.0,21000000.0,26000000.0,16000000.0
Retained Earnings,473000000.0,452000000.0,378000000.0,293000000.0
Other Liab,1347000000.0,1374000000.0,1270000000.0,1308000000.0
Good Will,5385000000.0,5419000000.0,5393000000.0,5437000000.0
Treasury Stock,-912000000.0,-795000000.0,-939000000.0,-929000000.0
Other Assets,367000000.0,371000000.0,347000000.0,344000000.0
Cash,633000000.0,850000000.0,690000000.0,755000000.0
Total Current Liabilities,4017000000.0,4345000000.0,3670000000.0,3678000000.0
Deferred Long Term Asset Charges,136000000.0,139000000.0,140000000.0,143000000.0
Short Long Term Debt,5000000.0,3000000.0,13000000.0,13000000.0
Other Stockholder Equity,-862000000.0,-766000000.0,-899000000.0,-884000000.0
Property Plant Equipment,4221000000.0,4293000000.0,4198000000.0,4286000000.0
Total Current Assets,5279000000.0,5266000000.0,4770000000.0,4713000000.0
Net Tangible Assets,-2527000000.0,-2490000000.0,-2620000000.0,-2565000000.0
Net Receivables,1938000000.0,1864000000.0,1775000000.0,1681000000.0
Long Term Debt,6524000000.0,6156000000.0,6497000000.0,6432000000.0
Inventory,2113000000.0,1991000000.0,1876000000.0,1843000000.0
Accounts Payable,2412000000.0,2574000000.0,1986000000.0,2093000000.0
Long Term Investments,,4000000.0,10000000.0,18000000.0
