,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,46506000000,14796000000,29236000000,160000000,3279000000,2594000000
1,2021,1,46848000000,14769000000,29238000000,158000000,2956000000,2418000000
2,2021,2,46528000000,14354000000,28995000000,159000000,2893000000,2482000000
3,2021,3,46634000000,14544000000,28746000000,158000000,2826000000,2479000000
