,2021-07-02,2021-04-02,2020-12-31,2020-09-30
Intangible Assets,12706000000.0,12706000000.0,8414000000.0,8414000000.0
Capital Surplus,210000000.0,210000000.0,192000000.0,192000000.0
Total Liab,22375000000.0,22375000000.0,13212000000.0,13212000000.0
Total Stockholder Equity,6570000000.0,6570000000.0,6025000000.0,6025000000.0
Minority Interest,225000000.0,225000000.0,,
Other Current Liab,419000000.0,419000000.0,633000000.0,633000000.0
Total Assets,29170000000.0,29170000000.0,19237000000.0,19237000000.0
Common Stock,5000000.0,5000000.0,5000000.0,5000000.0
Other Current Assets,362000000.0,362000000.0,60000000.0,60000000.0
Retained Earnings,6454000000.0,6454000000.0,6078000000.0,6078000000.0
Other Liab,3948000000.0,3948000000.0,2690000000.0,2690000000.0
Good Will,4579000000.0,4579000000.0,2517000000.0,2517000000.0
Treasury Stock,-99000000.0,-99000000.0,-250000000.0,-250000000.0
Other Assets,525000000.0,525000000.0,370000000.0,370000000.0
Cash,1824000000.0,1824000000.0,1523000000.0,1523000000.0
Total Current Liabilities,6621000000.0,6621000000.0,4140000000.0,4140000000.0
Deferred Long Term Asset Charges,22000000.0,22000000.0,27000000.0,27000000.0
Short Long Term Debt,1316000000.0,1316000000.0,709000000.0,709000000.0
Other Stockholder Equity,-99000000.0,-99000000.0,-250000000.0,-250000000.0
Property Plant Equipment,5315000000.0,5315000000.0,3860000000.0,3860000000.0
Total Current Assets,6010000000.0,6010000000.0,4076000000.0,4076000000.0
Long Term Investments,35000000.0,35000000.0,,
Net Tangible Assets,-10715000000.0,-10715000000.0,-4906000000.0,-4906000000.0
Net Receivables,2588000000.0,2588000000.0,1751000000.0,1751000000.0
Long Term Debt,11283000000.0,11283000000.0,6113000000.0,6113000000.0
Inventory,1236000000.0,1236000000.0,681000000.0,681000000.0
Accounts Payable,4438000000.0,4438000000.0,1305000000.0,1305000000.0
