,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,596300000.0,615968000.0,489178000.0,504172000.0
Capital Surplus,583851000.0,534411000.0,514299000.0,481004000.0
Total Liab,623232000.0,691723000.0,536700000.0,537012000.0
Total Stockholder Equity,1639365000.0,1562971000.0,1539453000.0,1521916000.0
Minority Interest,7590000.0,8263000.0,8489000.0,8938000.0
Other Current Liab,34038000.0,32222000.0,29927000.0,25024000.0
Total Assets,2270187000.0,2262957000.0,2084642000.0,2067866000.0
Common Stock,393000.0,390000.0,389000.0,388000.0
Other Current Assets,43773000.0,16919000.0,22582000.0,24148000.0
Retained Earnings,1119337000.0,1085461000.0,1088788000.0,1104762000.0
Other Liab,130258000.0,134611000.0,129313000.0,136737000.0
Good Will,840020000.0,843067000.0,746460000.0,746666000.0
Treasury Stock,-64216000.0,-57291000.0,-64023000.0,-64238000.0
Other Assets,11589000.0,11575000.0,11593000.0,11339000.0
Cash,196321000.0,199091000.0,186136000.0,165526000.0
Total Current Liabilities,133992000.0,152284000.0,137640000.0,117568000.0
Short Long Term Debt,12700000.0,12500000.0,12500000.0,12500000.0
Other Stockholder Equity,-64216000.0,-57291000.0,-64023000.0,-64238000.0
Property Plant Equipment,278530000.0,281741000.0,270805000.0,263756000.0
Total Current Assets,543748000.0,510606000.0,566606000.0,541933000.0
Net Tangible Assets,203045000.0,103936000.0,303815000.0,271078000.0
Short Term Investments,38740000.0,32463000.0,90108000.0,117426000.0
Net Receivables,147548000.0,145385000.0,157790000.0,128243000.0
Long Term Debt,293923000.0,337203000.0,202931000.0,219035000.0
Inventory,117366000.0,116748000.0,109990000.0,106590000.0
Accounts Payable,25621000.0,29384000.0,25842000.0,24252000.0
