,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,9468000000.0,9468000000.0,341000000.0,341000000.0
Total Liab,24457000000.0,24457000000.0,24596000000.0,24596000000.0
Total Stockholder Equity,19376000000.0,19376000000.0,19655000000.0,19655000000.0
Minority Interest,695000000.0,695000000.0,692000000.0,692000000.0
Other Current Liab,1237000000.0,1237000000.0,1463000000.0,1463000000.0
Total Assets,44529000000.0,44529000000.0,44944000000.0,44944000000.0
Common Stock,317000000.0,317000000.0,333000000.0,333000000.0
Other Current Assets,35000000.0,35000000.0,17000000.0,17000000.0
Retained Earnings,19079000000.0,19079000000.0,11565000000.0,11565000000.0
Other Liab,4550000000.0,4550000000.0,4833000000.0,4833000000.0
Treasury Stock,-20000000.0,-20000000.0,264000000.0,264000000.0
Other Assets,466000000.0,466000000.0,638000000.0,638000000.0
Cash,6292000000.0,6292000000.0,7721000000.0,7721000000.0
Total Current Liabilities,7912000000.0,7912000000.0,7465000000.0,7465000000.0
Deferred Long Term Asset Charges,100000000.0,100000000.0,129000000.0,129000000.0
Short Long Term Debt,180000000.0,180000000.0,1149000000.0,1149000000.0
Other Stockholder Equity,537000000.0,537000000.0,650000000.0,650000000.0
Property Plant Equipment,19100000000.0,19100000000.0,19317000000.0,19317000000.0
Total Current Assets,14855000000.0,14855000000.0,14977000000.0,14977000000.0
Long Term Investments,640000000.0,640000000.0,639000000.0,639000000.0
Net Tangible Assets,9908000000.0,9908000000.0,10282000000.0,10282000000.0
Net Receivables,5335000000.0,5335000000.0,3636000000.0,3636000000.0
Long Term Debt,10659000000.0,10659000000.0,10959000000.0,10959000000.0
Inventory,3193000000.0,3193000000.0,3117000000.0,3117000000.0
Accounts Payable,6198000000.0,6198000000.0,2164000000.0,2164000000.0
Capital Surplus,,,7493000000.0,7493000000.0
Good Will,,,9032000000.0,9032000000.0
