,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,17868000000,13323000000,1000000,0,2279000000,1982000000
1,2021,1,17542000000,12797000000,1000000,0,2057000000,1854000000
2,2021,2,19641000000,14547000000,1000000,0,2287000000,1994000000
3,2021,3,20306000000,14823000000,1000000,0,2596000000,2187000000
