,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,48719000000,43690000000,25000000,180000000,8501000000,8337000000
1,2021,1,46705000000,41199000000,25000000,180000000,7473000000,7065000000
2,2021,2,49222000000,43148000000,25000000,180000000,8911000000,8221000000
3,2021,3,47693000000,41401000000,25000000,4000000,7972000000,7649000000
