,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,1039055000,1307957000,43000,0,213566000,228041000
1,2021,1,1389542000,1488928000,51000,0,238643000,438497000
2,2021,2,1434076000,1398811000,51000,0,249345000,512832000
3,2021,3,1442562000,1423634000,51000,0,271634000,557667000
