,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,36900000.0,38900000.0,45000000.0,31900000.0
Capital Surplus,2671700000.0,2621700000.0,2573700000.0,2546200000.0
Total Liab,15755700000.0,15027200000.0,13263100000.0,12714600000.0
Total Stockholder Equity,4759200000.0,4337000000.0,3462000000.0,2689200000.0
Minority Interest,273800000.0,285000000.0,250200000.0,241000000.0
Other Current Liab,180400000.0,100900000.0,,
Total Assets,20788700000.0,19649200000.0,16975300000.0,15644800000.0
Common Stock,3600000.0,3500000.0,3500000.0,3500000.0
Other Current Assets,6900000.0,31000000.0,6600000.0,2000000.0
Retained Earnings,2324100000.0,1940100000.0,1118800000.0,348200000.0
Other Liab,1828400000.0,1961400000.0,1572700000.0,1182300000.0
Treasury Stock,-240200000.0,-228300000.0,-234000000.0,-208700000.0
Other Assets,19800000.0,19400000.0,18500000.0,96500000.0
Cash,2533800000.0,1773700000.0,1055000000.0,1136200000.0
Total Current Liabilities,5144800000.0,4879200000.0,3809500000.0,3532700000.0
Deferred Long Term Asset Charges,19800000.0,19400000.0,18500000.0,96500000.0
Other Stockholder Equity,-240200000.0,-228300000.0,-234000000.0,-208700000.0
Property Plant Equipment,503600000.0,478600000.0,513600000.0,510300000.0
Total Current Assets,11180500000.0,10492500000.0,8060900000.0,6520100000.0
Long Term Investments,9047900000.0,8619800000.0,8337300000.0,8469200000.0
Net Tangible Assets,4722300000.0,4298100000.0,3417000000.0,2640500000.0
Short Term Investments,72400000.0,76900000.0,51800000.0,51700000.0
Net Receivables,8567400000.0,8610900000.0,6947500000.0,5330200000.0
Long Term Debt,8255800000.0,7700600000.0,7400400000.0,7533900000.0
Accounts Payable,168500000.0,183800000.0,191100000.0,262300000.0
Good Will,,,,16800000.0
