,2021-10-01,2021-07-02,2021-04-02,2021-01-01
Change To Liabilities,-10000000.0,-10000000.0,76000000.0,47000000.0
Total Cashflows From Investing Activities,314000000.0,-1000000.0,-233000000.0,7000000.0
Net Borrowings,-10000000.0,140000000.0,-12000000.0,-12000000.0
Total Cash From Financing Activities,-77000000.0,44000000.0,-245000000.0,-267000000.0
Change To Operating Activities,-34000000.0,-20000000.0,46000000.0,41000000.0
Issuance Of Stock,7000000.0,1000000.0,8000000.0,6000000.0
Net Income,333000000.0,181000000.0,194000000.0,178000000.0
Change In Cash,296000000.0,297000000.0,-113000000.0,37000000.0
Repurchase Of Stock,-1000000.0,-13000000.0,-167000000.0,-160000000.0
Effect Of Exchange Rate,-1000000.0,-4000000.0,9000000.0,4000000.0
Total Cash From Operating Activities,60000000.0,258000000.0,356000000.0,293000000.0
Depreciation,24000000.0,26000000.0,26000000.0,22000000.0
Dividends Paid,-73000000.0,-84000000.0,-73000000.0,-113000000.0
Change To Account Receivables,-3000000.0,12000000.0,2000000.0,-12000000.0
Change To Netincome,-143000000.0,38000000.0,-48000000.0,60000000.0
Capital Expenditures,-1000000.0,-1000000.0,-1000000.0,-2000000.0
Investments,,4000000.0,8000000.0,13000000.0
Other Cashflows From Investing Activities,,-4000000.0,4000000.0,-4000000.0
Other Cashflows From Financing Activities,,,-1000000.0,-1000000.0
