,2021-10-01,2021-07-02,2021-04-02,2021-01-01
Intangible Assets,1064000000.0,1096000000.0,1116000000.0,999000000.0
Total Liab,6965000000.0,7062000000.0,6861000000.0,6849000000.0
Total Stockholder Equity,-232000000.0,-497000000.0,-500000000.0,-492000000.0
Other Current Liab,1387000000.0,1429000000.0,1321000000.0,1399000000.0
Total Assets,6733000000.0,6565000000.0,6361000000.0,6357000000.0
Common Stock,1996000000.0,2049000000.0,2229000000.0,2420000000.0
Other Current Assets,76000000.0,254000000.0,248000000.0,288000000.0
Retained Earnings,-2262000000.0,-2595000000.0,-2776000000.0,-2970000000.0
Other Liab,1284000000.0,1359000000.0,1371000000.0,1413000000.0
Good Will,2896000000.0,2863000000.0,2867000000.0,2606000000.0
Treasury Stock,34000000.0,49000000.0,47000000.0,58000000.0
Other Assets,478000000.0,493000000.0,501000000.0,566000000.0
Cash,1526000000.0,1230000000.0,933000000.0,1046000000.0
Total Current Liabilities,2814000000.0,2221000000.0,2136000000.0,1821000000.0
Deferred Long Term Asset Charges,341000000.0,348000000.0,355000000.0,428000000.0
Short Long Term Debt,1073000000.0,438000000.0,313000000.0,63000000.0
Other Stockholder Equity,34000000.0,49000000.0,47000000.0,58000000.0
Property Plant Equipment,160000000.0,142000000.0,154000000.0,150000000.0
Total Current Assets,1950000000.0,1786000000.0,1538000000.0,1848000000.0
Long Term Investments,185000000.0,185000000.0,185000000.0,188000000.0
Net Tangible Assets,-4192000000.0,-4456000000.0,-4483000000.0,-4097000000.0
Short Term Investments,15000000.0,15000000.0,18000000.0,27000000.0
Net Receivables,236000000.0,188000000.0,244000000.0,397000000.0
Long Term Debt,2779000000.0,3422000000.0,3288000000.0,3542000000.0
Accounts Payable,81000000.0,76000000.0,52000000.0,67000000.0
