Date,Dividends
2018-06-19,0.132496
2019-01-02,0.437714
2019-06-19,1.00441
2019-12-18,0.515605
2020-06-17,1.18591
2020-12-16,0.611402
2021-06-18,1.574
2021-12-15,0.725073
