,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,3024000000.0,2301000000.0,2351000000.0,1930000000.0
Capital Surplus,1053000000.0,1029000000.0,1008000000.0,980000000.0
Total Liab,15942000000.0,14170000000.0,13741000000.0,12876000000.0
Total Stockholder Equity,6242000000.0,5839000000.0,5689000000.0,5310000000.0
Minority Interest,169000000.0,130000000.0,126000000.0,114000000.0
Other Current Liab,310000000.0,365000000.0,904000000.0,379000000.0
Total Assets,22353000000.0,20139000000.0,19556000000.0,18300000000.0
Common Stock,969000000.0,969000000.0,969000000.0,969000000.0
Other Current Assets,411000000.0,457000000.0,409000000.0,387000000.0
Retained Earnings,20022000000.0,19719000000.0,19469000000.0,19325000000.0
Other Liab,3331000000.0,3038000000.0,3062000000.0,2765000000.0
Good Will,6233000000.0,5153000000.0,5102000000.0,4419000000.0
Treasury Stock,-15802000000.0,-15878000000.0,-15757000000.0,-15964000000.0
Other Assets,975000000.0,970000000.0,997000000.0,882000000.0
Cash,1195000000.0,1808000000.0,1826000000.0,2008000000.0
Total Current Liabilities,5488000000.0,5120000000.0,4831000000.0,4613000000.0
Deferred Long Term Asset Charges,338000000.0,334000000.0,379000000.0,257000000.0
Short Long Term Debt,715000000.0,876000000.0,172000000.0,135000000.0
Other Stockholder Equity,-2664000000.0,-2730000000.0,-2599000000.0,-2788000000.0
Property Plant Equipment,4358000000.0,3903000000.0,3974000000.0,3726000000.0
Total Current Assets,7446000000.0,7339000000.0,6798000000.0,7002000000.0
Long Term Investments,317000000.0,473000000.0,334000000.0,341000000.0
Net Tangible Assets,-3015000000.0,-1615000000.0,-1764000000.0,-1039000000.0
Short Term Investments,116000000.0,126000000.0,102000000.0,92000000.0
Net Receivables,3498000000.0,3034000000.0,2726000000.0,2843000000.0
Long Term Debt,6376000000.0,5325000000.0,5162000000.0,4819000000.0
Inventory,2226000000.0,1914000000.0,1735000000.0,1672000000.0
Accounts Payable,4214000000.0,3694000000.0,2259000000.0,3385000000.0
