,2021-10-01,2021-07-02,2021-04-02,2021-01-01
Intangible Assets,1565758000.0,1635221000.0,1684682000.0,715641000.0
Capital Surplus,2590012000.0,2646851000.0,2621454000.0,2597586000.0
Total Liab,8000050000.0,8421492000.0,8931357000.0,6624258000.0
Total Stockholder Equity,5940041000.0,6152906000.0,6008439000.0,6099490000.0
Minority Interest,692518000.0,634886000.0,622272000.0,43877000.0
Other Current Liab,570005000.0,565457000.0,531146000.0,530757000.0
Total Assets,14632609000.0,15209284000.0,15562068000.0,12767625000.0
Common Stock,128893000.0,130293000.0,130172000.0,130035000.0
Other Current Assets,12300000.0,12600000.0,273600000.0,
Retained Earnings,4015578000.0,4246173000.0,4125452000.0,4249408000.0
Other Liab,1180835000.0,1303225000.0,1305484000.0,1168355000.0
Good Will,7197000000.0,7232270000.0,7235520000.0,5808484000.0
Treasury Stock,-794442000.0,-870411000.0,-868639000.0,-877539000.0
Other Assets,443242000.0,437993000.0,417888000.0,415420000.0
Cash,1014249000.0,966146000.0,893284000.0,837012000.0
Total Current Liabilities,3209924000.0,3243220000.0,3402839000.0,2888697000.0
Deferred Long Term Asset Charges,103193000.0,178901000.0,147218000.0,158491000.0
Short Long Term Debt,53456000.0,53813000.0,53813000.0,
Other Stockholder Equity,-794442000.0,-870411000.0,-868639000.0,-877539000.0
Property Plant Equipment,1003214000.0,1027119000.0,1014660000.0,901027000.0
Total Current Assets,4291895000.0,4742281000.0,5077918000.0,4786853000.0
Long Term Investments,131500000.0,134400000.0,131400000.0,140200000.0
Net Tangible Assets,-2822717000.0,-2714585000.0,-2911763000.0,-424635000.0
Net Receivables,3101418000.0,3188950000.0,3301623000.0,3265260000.0
Long Term Debt,2850933000.0,3082445000.0,3439052000.0,1831869000.0
Accounts Payable,908441000.0,923265000.0,914408000.0,999483000.0
Short Term Investments,,450113000.0,451405000.0,540357000.0
