,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,59057000.0,60087000.0,,319000.0
Capital Surplus,441479000.0,409979000.0,383502000.0,357908000.0
Total Liab,3392697000.0,2440831000.0,2661297000.0,1952269000.0
Total Stockholder Equity,825341000.0,792256000.0,745476000.0,655643000.0
Deferred Long Term Liab,430761000.0,410700000.0,394867000.0,371357000.0
Other Current Liab,2976148000.0,2040318000.0,2326852000.0,1627061000.0
Total Assets,4218038000.0,3233087000.0,3406773000.0,2607912000.0
Common Stock,622000.0,621000.0,618000.0,618000.0
Other Current Assets,3031532000.0,2093092000.0,2364125000.0,1674313000.0
Retained Earnings,866892000.0,836513000.0,784235000.0,719619000.0
Other Liab,206930000.0,196595000.0,190138000.0,188130000.0
Good Will,51889000.0,51889000.0,51889000.0,51889000.0
Treasury Stock,-483652000.0,-454857000.0,-422879000.0,-422502000.0
Other Assets,464614000.0,443592000.0,429098000.0,379400000.0
Cash,230926000.0,202362000.0,215093000.0,151710000.0
Total Current Liabilities,3086273000.0,2145208000.0,2425574000.0,1718030000.0
Short Long Term Debt,1775000.0,1775000.0,1775000.0,1775000.0
Property Plant Equipment,329296000.0,320997000.0,301579000.0,311699000.0
Total Current Assets,3313182000.0,2356522000.0,2624207000.0,1864605000.0
Net Tangible Assets,714395000.0,680280000.0,693587000.0,603435000.0
Net Receivables,23215000.0,27902000.0,19792000.0,19577000.0
Long Term Debt,27815000.0,28250000.0,28684000.0,29119000.0
Inventory,866000.0,882000.0,1088000.0,1151000.0
Accounts Payable,9441000.0,9220000.0,12133000.0,6787000.0
