,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,2,0,0,0,0,113103000,165943000
1,2020,3,0,0,0,0,139376000,134389000
2,2021,2,2306570000,407029000,5000,0,186217000,425880000
3,2021,3,2347881000,448928000,5000,0,195521000,295547000
