,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,9906500000,7232200000,1737600000,16200000,1790900000,1739300000
1,2021,1,9738800000,6932700000,1743200000,16100000,1785600000,1621600000
2,2021,2,11249700000,8263800000,1747700000,16200000,1858600000,1700800000
3,2021,3,12199200000,8094400000,2749300000,16100000,1834300000,1677500000
