,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,82052000000,41815000000,393000000,284000000,14184000000,12977000000
1,2021,1,83649000000,41667000000,40000000000,284000000,16193000000,13908000000
2,2021,2,85424000000,39099000000,393000000,284000000,19343000000,15338000000
3,2021,3,88091000000,38770000000,47116000000,0,20229000000,15608000000
