,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,1,0,0,0,0,175662500,202706000
1,2020,2,1289084000,641669000,1000,0,184331000,211682000
2,2020,3,2605696000,545790000,2000,0,200784000,345503000
3,2020,4,2671225000,634082000,2000,0,220336000,303838000
