,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,326861000.0,349924000.0,337303000.0,436174000.0
Total Liab,1602080000.0,1608815000.0,1703748000.0,1644433000.0
Total Stockholder Equity,2747802000.0,2672128000.0,2593715000.0,2563910000.0
Minority Interest,23534000.0,23390000.0,24571000.0,24574000.0
Other Current Liab,326673000.0,327955000.0,320034000.0,315671000.0
Total Assets,4373416000.0,4304333000.0,4322034000.0,4232917000.0
Common Stock,2747802000.0,2672128000.0,2593715000.0,18961000.0
Other Liab,91311000.0,109107000.0,129112000.0,86384000.0
Good Will,1597411000.0,1595613000.0,1503549000.0,1503252000.0
Other Assets,232946000.0,215258000.0,191046000.0,186395000.0
Cash,397696000.0,343452000.0,451128000.0,442267000.0
Total Current Liabilities,1000782000.0,988035000.0,1062909000.0,1044450000.0
Deferred Long Term Asset Charges,41799000.0,35133000.0,34543000.0,32735000.0
Short Long Term Debt,180071000.0,187866000.0,262011000.0,259881000.0
Property Plant Equipment,235063000.0,234661000.0,229371000.0,164776000.0
Total Current Assets,1981135000.0,1908877000.0,2060765000.0,1942320000.0
Net Tangible Assets,823530000.0,726591000.0,752863000.0,624484000.0
Short Term Investments,1057790000.0,1064290000.0,1110057000.0,1021613000.0
Net Receivables,355136000.0,331493000.0,322658000.0,389941000.0
Long Term Debt,427271000.0,425284000.0,423306000.0,421337000.0
Accounts Payable,27053000.0,40850000.0,45193000.0,33132000.0
Capital Surplus,,,,1681587000.0
Deferred Long Term Liab,,,,94087000.0
Other Current Assets,,,,7040000.0
Retained Earnings,,,,1454388000.0
Treasury Stock,,,,-591026000.0
Other Stockholder Equity,,,,-16662000.0
