,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,2900000.0,49400000.0,31400000.0,33400000.0
Total Cashflows From Investing Activities,-610100000.0,1879800000.0,-208200000.0,-15400000.0
Net Borrowings,-406000000.0,-9800000.0,-9900000.0,-9900000.0
Total Cash From Financing Activities,-1132100000.0,-2300000.0,-7800000.0,10800000.0
Change To Operating Activities,-189600000.0,-45700000.0,-29700000.0,79800000.0
Issuance Of Stock,7200000.0,7700000.0,5100000.0,10000000.0
Net Income,126000000.0,233900000.0,-90400000.0,151600000.0
Change In Cash,-1636900000.0,2030300000.0,-111300000.0,437600000.0
Repurchase Of Stock,-733300000.0,-200000.0,-3000000.0,-700000.0
Effect Of Exchange Rate,-10700000.0,10800000.0,-17600000.0,30400000.0
Total Cash From Operating Activities,116000000.0,142000000.0,122300000.0,411800000.0
Depreciation,102500000.0,88800000.0,119000000.0,141300000.0
Other Cashflows From Investing Activities,-1300000.0,1904100000.0,-300000.0,-300000.0
Change To Inventory,-45900000.0,-24600000.0,-56100000.0,76000000.0
Change To Account Receivables,29200000.0,-19400000.0,-53600000.0,-8200000.0
Change To Netincome,90900000.0,-140400000.0,201700000.0,-62100000.0
Capital Expenditures,-15300000.0,-10900000.0,-15000000.0,-15200000.0
Other Cashflows From Financing Activities,,,,11400000.0
