,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-1909000000.0,-940000000.0,-158000000.0,-2504000000.0
Change To Liabilities,459000000.0,509000000.0,-368000000.0,317000000.0
Total Cashflows From Investing Activities,-2011000000.0,-774000000.0,-915000000.0,-2163000000.0
Net Borrowings,739000000.0,739000000.0,-500000000.0,-500000000.0
Total Cash From Financing Activities,188000000.0,-477000000.0,-864000000.0,-210000000.0
Change To Operating Activities,-161000000.0,-973000000.0,-1223000000.0,-233000000.0
Issuance Of Stock,72000000.0,134000000.0,55000000.0,7000000.0
Net Income,934000000.0,733000000.0,1310000000.0,827000000.0
Change In Cash,26000000.0,-58000000.0,138000000.0,-40000000.0
Repurchase Of Stock,-401000000.0,-397000000.0,-201000000.0,-201000000.0
Total Cash From Operating Activities,1849000000.0,1190000000.0,1901000000.0,2326000000.0
Depreciation,215000000.0,235000000.0,212000000.0,186000000.0
Other Cashflows From Investing Activities,-93000000.0,209000000.0,-677000000.0,350000000.0
Dividends Paid,-222000000.0,-214000000.0,-218000000.0,-217000000.0
Change To Account Receivables,-385000000.0,-333000000.0,418000000.0,247000000.0
Change To Netincome,-467000000.0,-188000000.0,337000000.0,-225000000.0
Effect Of Exchange Rate,,3000000.0,16000000.0,7000000.0
