,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Capital Surplus,10622691000.0,9725480000.0,9705122000.0,9707258000.0
Total Liab,8727321000.0,8864935000.0,8858059000.0,8950149000.0
Total Stockholder Equity,9482980000.0,8580039000.0,8580113000.0,8504825000.0
Minority Interest,40265000.0,39637000.0,52247000.0,51248000.0
Deferred Long Term Liab,16250000.0,17061000.0,17856000.0,19268000.0
Total Assets,18250566000.0,17484611000.0,17490419000.0,17506222000.0
Common Stock,5949000.0,5687000.0,5677000.0,5671000.0
Other Current Assets,352583000.0,320029000.0,310837000.0,286708000.0
Retained Earnings,-767232000.0,-737444000.0,-700728000.0,-661162000.0
Other Liab,216799000.0,198794000.0,206289000.0,205409000.0
Good Will,258207000.0,258207000.0,258207000.0,258207000.0
Treasury Stock,-378428000.0,-413684000.0,-429958000.0,-546942000.0
Other Assets,29676000.0,36006000.0,28743000.0,30542000.0
Cash,569663000.0,126168000.0,187310000.0,213422000.0
Total Current Liabilities,677930000.0,633503000.0,612128000.0,697141000.0
Short Long Term Debt,379589000.0,411866000.0,425448000.0,539560000.0
Other Stockholder Equity,-378428000.0,-413684000.0,-429958000.0,-546942000.0
Property Plant Equipment,16684896000.0,16362556000.0,16305660000.0,16320393000.0
Total Current Assets,959364000.0,484164000.0,534603000.0,535387000.0
Long Term Investments,318423000.0,343678000.0,363206000.0,361693000.0
Net Tangible Assets,9224773000.0,8321832000.0,8321906000.0,8246618000.0
Net Receivables,37118000.0,37966000.0,36455000.0,35256000.0
Long Term Debt,7813137000.0,8014437000.0,8022682000.0,8031504000.0
Accounts Payable,297073000.0,217394000.0,180423000.0,149299000.0
