,2021-10-31,2021-07-31,2021-04-30,2021-01-31
Intangible Assets,22903000.0,25198000.0,27493000.0,26275000.0
Capital Surplus,1770635000.0,1699150000.0,680413000.0,932332000.0
Total Liab,1688707000.0,1607687000.0,1645991000.0,1412528000.0
Total Stockholder Equity,662905000.0,673724000.0,-268364000.0,-5033000.0
Other Current Liab,279241000.0,230219000.0,231040000.0,221404000.0
Total Assets,2351612000.0,2281411000.0,1377627000.0,1407495000.0
Common Stock,67000.0,66000.0,62000.0,61000.0
Other Current Assets,49537000.0,43358000.0,39595000.0,36619000.0
Retained Earnings,-1105186000.0,-1023893000.0,-946760000.0,-935403000.0
Other Liab,29256000.0,27974000.0,25900000.0,26807000.0
Good Will,57775000.0,57775000.0,57775000.0,55830000.0
Treasury Stock,-2611000.0,-1599000.0,-2079000.0,-2023000.0
Other Assets,109476000.0,96649000.0,89012000.0,86052000.0
Cash,748140000.0,1160996000.0,407055000.0,429697000.0
Total Current Liabilities,432199000.0,347903000.0,328681000.0,354541000.0
Deferred Long Term Asset Charges,2170000.0,1762000.0,1006000.0,997000.0
Short Long Term Debt,1838000.0,,,22900000.0
Other Stockholder Equity,-1292000.0,-280000.0,-760000.0,-704000.0
Property Plant Equipment,104088000.0,104078000.0,105925000.0,96951000.0
Total Current Assets,2054570000.0,1996111000.0,1096022000.0,1141887000.0
Long Term Investments,2800000.0,1600000.0,1400000.0,500000.0
Net Tangible Assets,582227000.0,590751000.0,-353632000.0,-87138000.0
Short Term Investments,1054746000.0,653829000.0,527988000.0,528045000.0
Net Receivables,182701000.0,120152000.0,100646000.0,135176000.0
Long Term Debt,1135684000.0,1136697000.0,1192488000.0,937729000.0
Accounts Payable,5237000.0,4564000.0,4358000.0,4144000.0
