,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,8668000000,5109900000,5700000,0,1446300000,1357300000
1,2021,2,8630400000,4980800000,5800000,0,1481700000,1391800000
2,2021,3,8594400000,4790000000,6000000,0,1669900000,1485800000
3,2021,4,8940700000,4796300000,6000000,0,1742100000,1432400000
