,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,17974000.0,37800000.0,-29408000.0,2459000.0
Total Cashflows From Investing Activities,-42527000.0,-862971000.0,-10545000.0,-9997000.0
Total Cash From Financing Activities,4058000.0,4934000.0,18695000.0,75875000.0
Change To Operating Activities,-14893000.0,12996000.0,19626000.0,-7092000.0
Issuance Of Stock,8254000.0,7360000.0,29973000.0,75874000.0
Net Income,131210000.0,140895000.0,174250000.0,140579000.0
Change In Cash,274848000.0,-609236000.0,106528000.0,340286000.0
Repurchase Of Stock,-4346000.0,-832000.0,-10548000.0,-10548000.0
Effect Of Exchange Rate,-2793000.0,294000.0,-3930000.0,4701000.0
Total Cash From Operating Activities,316110000.0,248507000.0,102308000.0,269707000.0
Depreciation,25170000.0,10303000.0,10670000.0,11250000.0
Other Cashflows From Investing Activities,281000.0,281000.0,-255000.0,3000.0
Change To Account Receivables,76509000.0,-27856000.0,-75271000.0,63707000.0
Other Cashflows From Financing Activities,150000.0,-1594000.0,-730000.0,1000.0
Change To Netincome,80596000.0,33603000.0,24308000.0,2463000.0
Capital Expenditures,-20419000.0,-22102000.0,-10290000.0,-10000000.0
