,2021-07-03,2021-04-03,2021-01-02,2020-09-26
Investments,-4000000.0,-7000000.0,-4100000.0,-1000000.0
Change To Liabilities,0.0,0.0,310100000.0,0.0
Total Cashflows From Investing Activities,-108800000.0,-147900000.0,-92800000.0,-63800000.0
Net Borrowings,1800000.0,-700000.0,-415200000.0,-712900000.0
Total Cash From Financing Activities,-853300000.0,-95000000.0,-657600000.0,-810200000.0
Change To Operating Activities,-154700000.0,-787800000.0,890600000.0,140700000.0
Issuance Of Stock,36300000.0,64100000.0,53200000.0,42500000.0
Net Income,459500000.0,487400000.0,467300000.0,394900000.0
Change In Cash,-509200000.0,-439600000.0,702200000.0,-180500000.0
Repurchase Of Stock,-2400000.0,-14900000.0,-15000000.0,-1900000.0
Effect Of Exchange Rate,8500000.0,-38900000.0,30700000.0,16300000.0
Total Cash From Operating Activities,444400000.0,-157800000.0,1421900000.0,677200000.0
Depreciation,142400000.0,144000000.0,147000000.0,145300000.0
Other Cashflows From Investing Activities,1600000.0,-52400000.0,-5300000.0,-2100000.0
Dividends Paid,-121100000.0,-119500000.0,-120200000.0,-119000000.0
Other Cashflows From Financing Activities,-17900000.0,-24000000.0,-160400000.0,-18900000.0
Change To Netincome,-2800000.0,-1400000.0,48000000.0,-3700000.0
Capital Expenditures,-105100000.0,-88300000.0,-138600000.0,-62100000.0
Change To Inventory,,,-401500000.0,-401500000.0
Change To Account Receivables,,,-39600000.0,-39600000.0
