,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,36385000000,31351000000,0,0,1489000000,2044000000
1,2021,1,36019000000,31389000000,0,0,1792000000,2215000000
2,2021,2,38816000000,33654000000,0,0,2502000000,2431000000
3,2021,3,38962000000,34009000000,0,0,2685000000,2918000000
