,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,3669107000.0,3545815000.0,3586603000.0,3643748000.0
Capital Surplus,2639804000.0,3335015000.0,3569186000.0,3439453000.0
Total Liab,29556582000.0,25561732000.0,26027239000.0,25248484000.0
Total Stockholder Equity,6829954000.0,6180181000.0,6306828000.0,6504726000.0
Minority Interest,4951787000.0,5034465000.0,4996700000.0,4741724000.0
Other Current Liab,1010052000.0,535711000.0,734854000.0,828949000.0
Total Assets,41338323000.0,36776378000.0,37330767000.0,36494934000.0
Common Stock,4697000.0,4865000.0,4919000.0,4943000.0
Retained Earnings,4210726000.0,2861474000.0,2757941000.0,3091007000.0
Other Liab,2600221000.0,2387590000.0,2394598000.0,2403813000.0
Good Will,3484966000.0,2089212000.0,2087458000.0,2091278000.0
Treasury Stock,-25273000.0,-21173000.0,-25218000.0,-30677000.0
Other Assets,520091000.0,537773000.0,581685000.0,638505000.0
Cash,5570833000.0,5626232000.0,6171512000.0,5101637000.0
Total Current Liabilities,3410460000.0,2036371000.0,1835386000.0,1856583000.0
Short Long Term Debt,1011000000.0,11000000.0,29000000.0,32155000.0
Other Stockholder Equity,-25273000.0,-21173000.0,-25218000.0,-30677000.0
Property Plant Equipment,26079456000.0,22553656000.0,22694929000.0,22918785000.0
Total Current Assets,6670321000.0,6574543000.0,7083867000.0,5950659000.0
Long Term Investments,914382000.0,1475379000.0,1296225000.0,1251959000.0
Net Tangible Assets,-324119000.0,545154000.0,632767000.0,769700000.0
Net Receivables,731308000.0,657034000.0,602365000.0,559917000.0
Long Term Debt,11678913000.0,12634939000.0,13288448000.0,12463684000.0
Inventory,94198000.0,79019000.0,82346000.0,88323000.0
Accounts Payable,273447000.0,210654000.0,160894000.0,142523000.0
