,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-303000000.0,40000000.0,1221000000.0,-60000000.0
Change To Liabilities,0.0,0.0,0.0,-21000000.0
Total Cashflows From Investing Activities,-1031000000.0,-582000000.0,714000000.0,-516000000.0
Net Borrowings,-6000000.0,-227000000.0,-953000000.0,-1122000000.0
Total Cash From Financing Activities,-17000000.0,-185000000.0,-1000000000.0,-409000000.0
Change To Operating Activities,-305000000.0,472000000.0,-717000000.0,-1369000000.0
Net Income,-137000000.0,378000000.0,-248000000.0,703000000.0
Change In Cash,-847000000.0,455000000.0,-1287000000.0,-810000000.0
Effect Of Exchange Rate,9000000.0,-16000000.0,-44000000.0,-189000000.0
Total Cash From Operating Activities,192000000.0,1238000000.0,-957000000.0,304000000.0
Depreciation,356000000.0,351000000.0,340000000.0,394000000.0
Other Cashflows From Investing Activities,4000000.0,21000000.0,2000000.0,-3000000.0
Other Cashflows From Financing Activities,-11000000.0,42000000.0,-48000000.0,-60000000.0
Change To Netincome,278000000.0,37000000.0,-332000000.0,385000000.0
Capital Expenditures,-346000000.0,-311000000.0,-550000000.0,-470000000.0
Issuance Of Stock,,,1000000.0,774000000.0
Dividends Paid,,,,-1000000.0
Change To Account Receivables,,,,35000000.0
