,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,35403000000,27299000000,19000000,352000000,7937000000,7084000000
1,2021,1,35746000000,26816000000,19000000,352000000,9082000000,8014000000
2,2021,2,37259000000,26605000000,19000000,378000000,11561000000,9503000000
3,2021,3,38662000000,26732000000,19000000,380000000,12700000000,10940000000
