,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,5940590000,1842718000,953000,0,623686000,408054000
1,2021,1,5818028000,1706059000,953000,0,363226000,290828000
2,2021,2,5890772000,1640554000,953000,0,446654000,352938000
3,2021,3,5974752000,1635508000,953000,0,441168000,355826000
