,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,29132000000,24104000000,103000000,453000000,3964000000,3061000000
1,2021,1,29132000000,24104000000,103000000,453000000,3964000000,3061000000
2,2021,2,29090000000,23150000000,103000000,199500000,4317000000,3803000000
3,2021,3,29090000000,23150000000,103000000,199500000,4317000000,3803000000
