,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,95679000000,86676000000,1000000,9000000,612000000,541000000
1,2021,1,103764000000,94327000000,1000000,9000000,895000000,788000000
2,2021,2,104331000000,94403000000,1000000,9000000,763000000,671000000
3,2021,3,106282000000,96271000000,1000000,10000000,467000000,425000000
