,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-77051000000.0,-364768000000.0,-364768000000.0,-381778000000.0
Change To Liabilities,22732000000.0,-23630000000.0,0.0,30816000000.0
Total Cashflows From Investing Activities,-1165450000000.0,-1019291000000.0,-1019291000000.0,-1202974000000.0
Net Borrowings,313392000000.0,-218223000000.0,-218223000000.0,-281885000000.0
Total Cash From Financing Activities,-294487000000.0,-58524000000.0,-58524000000.0,-586958000000.0
Change To Operating Activities,46054000000.0,57119000000.0,57119000000.0,-114242000000.0
Net Income,784180000000.0,765785000000.0,558265000000.0,380803000000.0
Change In Cash,-47744000000.0,307956000000.0,307956000000.0,-514146000000.0
Effect Of Exchange Rate,7002000000.0,-482000000.0,-482000000.0,-20414000000.0
Total Cash From Operating Activities,1405191000000.0,1386253000000.0,1386253000000.0,1296200000000.0
Depreciation,1054301000000.0,1034249000000.0,1034249000000.0,1083518000000.0
Other Cashflows From Investing Activities,-226284000000.0,-7240000000.0,-7240000000.0,3813000000.0
Change To Inventory,12687000000.0,10623000000.0,10623000000.0,44897000000.0
Change To Account Receivables,-13997000000.0,-101231000000.0,-101231000000.0,68968000000.0
Other Cashflows From Financing Activities,242738000000.0,839797000000.0,839797000000.0,17098000000.0
Change To Netincome,-498861000000.0,-358567000000.0,-358567000000.0,-199732000000.0
Capital Expenditures,-804996000000.0,-554477000000.0,-554477000000.0,-897729000000.0
Dividends Paid,,-680098000000.0,-680098000000.0,-14463000000.0
Repurchase Of Stock,,,,-307708000000.0
