,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,28000000.0,-123000000.0,23000000.0,181000000.0
Total Cashflows From Investing Activities,-22000000.0,14000000.0,-66000000.0,203000000.0
Net Borrowings,10000000.0,-112000000.0,-375000000.0,-626000000.0
Total Cash From Financing Activities,-403000000.0,-563000000.0,-762000000.0,-784000000.0
Change To Operating Activities,-2000000.0,-9000000.0,-3000000.0,37000000.0
Net Income,391000000.0,326000000.0,332000000.0,283000000.0
Change In Cash,32000000.0,-222000000.0,-351000000.0,-73000000.0
Repurchase Of Stock,-244000000.0,-286000000.0,-239000000.0,-239000000.0
Effect Of Exchange Rate,8000000.0,3000000.0,25000000.0,17000000.0
Total Cash From Operating Activities,449000000.0,324000000.0,452000000.0,491000000.0
Depreciation,39000000.0,39000000.0,46000000.0,47000000.0
Other Cashflows From Investing Activities,-6000000.0,39000000.0,-11000000.0,19000000.0
Dividends Paid,-149000000.0,-150000000.0,-141000000.0,-142000000.0
Change To Account Receivables,-2000000.0,27000000.0,16000000.0,42000000.0
Other Cashflows From Financing Activities,-20000000.0,-15000000.0,-7000000.0,-16000000.0
Change To Netincome,25000000.0,59000000.0,-4000000.0,4000000.0
Capital Expenditures,-39000000.0,-45000000.0,-61000000.0,-32000000.0
Investments,,,,206000000.0
