,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2021,1,3298797000,2604754000,13000,0,234740000,310546000
1,2021,2,3430447000,2747669000,14000,0,251006000,360238000
2,2021,3,8932095000,2889905000,16000,0,315500000,592182000
3,2021,4,8996973000,3012418000,16000,0,350680000,571991000
