,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-4902757000.0,-2016931000.0,-7358113000.0,-2803652000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-1195802000.0,-50625000.0,-8931747000.0,-4043489000.0
Net Borrowings,21764000.0,32231000.0,-853470000.0,-1046623000.0
Total Cash From Financing Activities,778726000.0,-335870000.0,7644256000.0,3442878000.0
Change To Operating Activities,-188752000.0,-9160000.0,131577000.0,-193972000.0
Net Income,495460000.0,458069000.0,447249000.0,471140000.0
Change In Cash,69244000.0,150479000.0,-292754000.0,63511000.0
Total Cash From Operating Activities,486320000.0,536974000.0,994737000.0,664122000.0
Depreciation,84364000.0,79276000.0,79805000.0,80233000.0
Other Cashflows From Investing Activities,-70816000.0,-138139000.0,-179350000.0,-283867000.0
Dividends Paid,-163038000.0,-154559000.0,-163332000.0,-154720000.0
Other Cashflows From Financing Activities,425000000.0,-213542000.0,8661058000.0,4644221000.0
Change To Netincome,-5575000.0,-7889000.0,13440000.0,162239000.0
Capital Expenditures,-42706000.0,-13443000.0,-31016000.0,-46919000.0
