,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,5952000.0,8690000.0,11427000.0,348798000.0
Capital Surplus,6624656000.0,6620528000.0,6611150000.0,6617404000.0
Total Liab,134372423000.0,133902403000.0,134034552000.0,126413822000.0
Total Stockholder Equity,15778771000.0,15470304000.0,15196508000.0,14937283000.0
Total Assets,151901194000.0,150622707000.0,150481060000.0,142601105000.0
Common Stock,79871000.0,79871000.0,79871000.0,79871000.0
Other Current Assets,1237433000.0,1315745000.0,1332658000.0,1495936000.0
Retained Earnings,14365913000.0,14030215000.0,13731893000.0,13444428000.0
Other Liab,1922611000.0,1879241000.0,1843462000.0,1498688000.0
Good Will,4593112000.0,4593112000.0,4593112000.0,4593112000.0
Treasury Stock,-5291669000.0,-5260310000.0,-5226406000.0,-5204420000.0
Other Assets,97835947000.0,101340646000.0,103293341000.0,101540738000.0
Cash,1479712000.0,1410468000.0,1259989000.0,1552743000.0
Total Current Liabilities,128949421000.0,128523714000.0,128692587000.0,121021058000.0
Other Stockholder Equity,-209223000.0,-175795000.0,-137313000.0,-61688000.0
Property Plant Equipment,1117903000.0,1116703000.0,1148941000.0,1161558000.0
Total Current Assets,41900658000.0,37420379000.0,34823572000.0,27911202000.0
Long Term Investments,6447622000.0,6143177000.0,6610667000.0,7045697000.0
Net Tangible Assets,11179707000.0,10868502000.0,10591969000.0,10330006000.0
Short Term Investments,38445788000.0,33864824000.0,31407227000.0,23663810000.0
Net Receivables,65000000.0,62000000.0,61000000.0,67000000.0
Long Term Debt,3500391000.0,3499448000.0,3498503000.0,3532201000.0
Inventory,24786000.0,27902000.0,29797000.0,34668000.0
Accounts Payable,128701296000.0,128268772000.0,128476365000.0,119805738000.0
Short Long Term Debt,,,,849992000.0
