,2021-07-31,2021-04-30,2021-01-31,2020-10-31
Intangible Assets,110327000.0,115009000.0,121828000.0,128414000.0
Capital Surplus,1611897000.0,1615646000.0,1702254000.0,1736241000.0
Total Liab,2143811000.0,2053883000.0,2010770000.0,1625087000.0
Total Stockholder Equity,211876000.0,243237000.0,325737000.0,426032000.0
Deferred Long Term Liab,289636000.0,274039000.0,260130000.0,225115000.0
Other Current Liab,914619000.0,829844000.0,779642000.0,686185000.0
Total Assets,2355687000.0,2297120000.0,2336507000.0,2051119000.0
Common Stock,20000.0,19000.0,19000.0,19000.0
Other Current Assets,281000.0,,2389000.0,281000.0
Retained Earnings,-1402068000.0,-1376567000.0,-1380452000.0,-1308040000.0
Other Liab,57884000.0,57396000.0,55284000.0,46760000.0
Good Will,355595000.0,351511000.0,350151000.0,348504000.0
Treasury Stock,2027000.0,4139000.0,3916000.0,-2188000.0
Other Assets,323516000.0,302821000.0,279072000.0,247645000.0
Cash,518577000.0,518972000.0,566055000.0,374984000.0
Total Current Liabilities,1209630000.0,1097912000.0,1093173000.0,923100000.0
Short Long Term Debt,2032000.0,13343000.0,20469000.0,
Other Stockholder Equity,3246000.0,5358000.0,4964000.0,-1140000.0
Property Plant Equipment,314572000.0,316313000.0,324391000.0,320014000.0
Total Current Assets,1182789000.0,1111436000.0,1162348000.0,929760000.0
Long Term Investments,68888000.0,100030000.0,98717000.0,76782000.0
Net Tangible Assets,-254046000.0,-223283000.0,-146242000.0,-50886000.0
Short Term Investments,304292000.0,261660000.0,207450000.0,223590000.0
Net Receivables,298723000.0,265632000.0,340453000.0,283562000.0
Long Term Debt,730272000.0,742577000.0,696609000.0,486149000.0
Accounts Payable,33612000.0,14870000.0,37367000.0,32309000.0
