,2021-10-02,2021-07-03,2021-04-03,2020-12-31
Intangible Assets,1171292000.0,627201000.0,647479000.0,668021000.0
Capital Surplus,2131514000.0,2117155000.0,2160909000.0,2121288000.0
Total Liab,10999187000.0,10285931000.0,9310685000.0,8893533000.0
Total Stockholder Equity,13422520000.0,12253978000.0,11447240000.0,10788665000.0
Minority Interest,527772000.0,455673000.0,414483000.0,443196000.0
Other Current Liab,352100000.0,282200000.0,298800000.0,260261000.0
Total Assets,24949479000.0,22995582000.0,21172408000.0,20125394000.0
Common Stock,152061000.0,152061000.0,152061000.0,152061000.0
Other Current Assets,346277000.0,295048000.0,356727000.0,116948000.0
Retained Earnings,15561261000.0,13550406000.0,12163626000.0,11343852000.0
Other Liab,1251643000.0,1130485000.0,1067203000.0,918148000.0
Good Will,2787992000.0,2241558000.0,2235183000.0,2229672000.0
Treasury Stock,-4422316000.0,-3565644000.0,-3029356000.0,-2828536000.0
Other Assets,1089093000.0,835348000.0,848927000.0,226041000.0
Cash,1764293000.0,2722656000.0,2460723000.0,2639671000.0
Total Current Liabilities,4797599000.0,3879950000.0,2970446000.0,2627860000.0
Other Stockholder Equity,-85901000.0,-73729000.0,-103560000.0,-118861000.0
Property Plant Equipment,7777277000.0,7235536000.0,7031688000.0,6992998000.0
Total Current Assets,12123825000.0,12055939000.0,10409131000.0,9488662000.0
Net Tangible Assets,9463236000.0,9385219000.0,8564578000.0,7890972000.0
Short Term Investments,247247000.0,398409000.0,402595000.0,408004000.0
Net Receivables,4087293000.0,3399076000.0,2828964000.0,2754950000.0
Long Term Debt,4949945000.0,5275496000.0,5273036000.0,5192336000.0
Inventory,5678715000.0,5240750000.0,4360122000.0,3569089000.0
Accounts Payable,1722235000.0,2023037000.0,1589932000.0,1221659000.0
Long Term Investments,,,,520000000.0
