,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,24000000.0,24000000.0,-107000000.0,-106000000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-386000000.0,-386000000.0,-420000000.0,-1198000000.0
Net Borrowings,101000000.0,101000000.0,-1775000000.0,-2670000000.0
Total Cash From Financing Activities,104000000.0,104000000.0,-1048000000.0,-1738000000.0
Change To Operating Activities,164000000.0,164000000.0,-217000000.0,290000000.0
Net Income,440000000.0,0.0,-67000000.0,-459000000.0
Change In Cash,1039000000.0,1039000000.0,-1115000000.0,-2230000000.0
Effect Of Exchange Rate,-33000000.0,-33000000.0,-11000000.0,40000000.0
Total Cash From Operating Activities,1354000000.0,1354000000.0,364000000.0,666000000.0
Depreciation,733000000.0,733000000.0,968000000.0,852000000.0
Other Cashflows From Investing Activities,3000000.0,3000000.0,20000000.0,-2000000.0
Other Cashflows From Financing Activities,3000000.0,3000000.0,-7000000.0,-310000000.0
Change To Netincome,37000000.0,37000000.0,-320000000.0,-66000000.0
Capital Expenditures,-48000000.0,-48000000.0,-33000000.0,-77000000.0
Issuance Of Stock,,,734000000.0,1242000000.0
