,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,-2292000.0,6940000.0,31131000.0,53165000.0
Total Cashflows From Investing Activities,-14917000.0,-489718000.0,-119534000.0,-16972000.0
Total Cash From Financing Activities,-39412000.0,104385000.0,-40424000.0,-21794000.0
Change To Operating Activities,22294000.0,9584000.0,-8242000.0,-22280000.0
Issuance Of Stock,1810000.0,7456000.0,3231000.0,15858000.0
Net Income,115742000.0,102195000.0,112708000.0,101068000.0
Change In Cash,92117000.0,-243762000.0,-67709000.0,148093000.0
Repurchase Of Stock,-146000.0,-74000.0,-5460000.0,-10000.0
Effect Of Exchange Rate,-10187000.0,5299000.0,-17075000.0,25485000.0
Total Cash From Operating Activities,156633000.0,136272000.0,109324000.0,161374000.0
Depreciation,26969000.0,24449000.0,21544000.0,21521000.0
Other Cashflows From Investing Activities,-31000.0,-4395000.0,1100000.0,52000.0
Dividends Paid,-41047000.0,-41093000.0,-38149000.0,-37590000.0
Change To Inventory,-7136000.0,-13397000.0,-7539000.0,18603000.0
Change To Account Receivables,-12992000.0,32000.0,-46289000.0,-12418000.0
Other Cashflows From Financing Activities,-29000.0,-11284000.0,-46000.0,-8000.0
Change To Netincome,13655000.0,5874000.0,5645000.0,1350000.0
Capital Expenditures,-14894000.0,-15984000.0,-14609000.0,-12107000.0
Net Borrowings,,149380000.0,149380000.0,-44000.0
