,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,6072616000,2047265000,22000,0,745314000,554757000
1,2021,1,7846610000,3991840000,22000,0,342406000,465757000
2,2021,2,8207416000,4133780000,22000,0,832548000,674431000
3,2021,3,8608688000,4158474000,22000,0,1036992000,710449000
