,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2021,1,3934438000,991846000,24000,0,617031000,423591000
1,2021,2,4281946000,1032569000,24000,0,733910000,447114000
2,2021,3,4562143000,1032942000,24000,0,748630000,492656000
3,2021,4,4918852000,1125031000,24000,0,810132000,549769000
