,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,-2520000.0,-782000.0,-3166000.0,592000.0
Total Cashflows From Investing Activities,-61102000.0,-145851000.0,48461000.0,-17907000.0
Total Cash From Financing Activities,4498000.0,-20325000.0,1329000.0,318000.0
Change To Operating Activities,76739000.0,-6367000.0,-40476000.0,14638000.0
Issuance Of Stock,4566000.0,11237000.0,4373000.0,3383000.0
Net Income,115656000.0,114671000.0,109046000.0,85539000.0
Change In Cash,140516000.0,-89245000.0,50761000.0,161310000.0
Repurchase Of Stock,-412000.0,-30392000.0,-3304000.0,-3919000.0
Effect Of Exchange Rate,-8930000.0,8095000.0,-11856000.0,19467000.0
Total Cash From Operating Activities,206050000.0,68836000.0,12827000.0,159432000.0
Depreciation,36740000.0,36274000.0,33483000.0,31613000.0
Other Cashflows From Investing Activities,-279000.0,-512000.0,691000.0,566000.0
Change To Account Receivables,-64672000.0,-78643000.0,-89395000.0,758000.0
Other Cashflows From Financing Activities,344000.0,-1170000.0,260000.0,872000.0
Change To Netincome,30310000.0,18021000.0,29244000.0,8026000.0
Capital Expenditures,-21111000.0,-22587000.0,-11186000.0,-18482000.0
Investments,,-1500000.0,58956000.0,9000.0
Net Borrowings,,,,-18000.0
